chr	start	end	peak_id	score	strand	intron_chr	intron_start	intron_end	intron_id	intron_score	intron_strand	rPos	Overlap_start	Overlap_end	Control_start	Control_end	Intron_length	Control_length	ExonORIntron	Overlap_Phastcon	Control_Phastcon	Overlap_GC	Control_GC	Class	m6A_Intensity
chr8	4509438	4509688	m6AIP_abcam_peak_8126	0.0	+	chr8	4493590	4515554	ENSMUST00000008350.15|Cers4|ENSMUSG00000008206.16|protein_coding_Intron_1	0.0	+	0.7272354762338372	4509438	4509688	4493941	4494191	21964	244	Constitutive_Intron	0.218233	0.22902	0.54	0.564	Cfg3	2.30646664664498
chr8	4522323	4522573	m6AIP_abcam_peak_8127	0.0	+	chr8	4521280	4523353	ENSMUST00000008350.15|Cers4|ENSMUSG00000008206.16|protein_coding_Intron_9	0.0	+	0.5634346357935359	4522323	4522573	4521956	4522206	2073	491	Alternative_ExonIntron	0.188736	0.103832	0.408	0.52	Cfg3	1.25106755657367
chr8	8667349	8667441	m6AIP_SySy_peak_6543b	0.0	-	chr8	8667416	8681383	ENSMUST00000048545.9|Arglu1|ENSMUSG00000040459.11|protein_coding_Intron_3	0.0	-	0.9991408319610511	8667416	8667441	8667802	8667827	13967	6003	Constitutive_Intron	0.46204	0.00024	0.32	0.56	Cfg2	1.05004896675843
chr8	11615620	11615790	m6AIP_SySy_peak_6553	0.0	-	chr8	11612947	11615814	ENSMUST00000033905.12|Ankrd10|ENSMUSG00000031508.14|protein_coding_Intron_5	0.0	-	0.03697244506452735	11615620	11615790	11613578	11613748	2867	2867	Alternative_ExonIntron	0.667194	0.0456471	0.4294117647058823	0.4411764705882353	Cfg2	1.87744323056653
chr8	12397766	12398016	m6AIP_SySy_peak_6556	0.0	+	chr8	12386030	12424880	ENSMUST00000186174.7|Sox1ot|ENSMUSG00000047935.17|lncRNA_Intron_1	0.0	+	0.3053024453024453	12397766	12398016	12414675	12414925	38850	38850	Alternative_ExonIntron	0.246888	0.037736	0.476	0.408	Cfg1	3.30806198073473
chr8	12913170	12913420	m6AIP_SySy_peak_6560	0.0	-	chr8	12899367	12915422	ENSMUST00000123920.1|Gm15351|ENSMUSG00000086770.1|lncRNA_Intron_1	0.0	-	0.13248209280597945	12913170	12913420	12911091	12911341	16055	16055	Constitutive_Intron	0.2192	0.05216	0.532	0.416	Cfg2	2.15049495804349
chr8	13297188	13297386	m6AIP_abcam_peak_8151	0.0	+	chr8	13296108	13298212	ENSMUST00000045229.6|Tmco3|ENSMUSG00000038497.7|protein_coding_Intron_5	0.0	+	0.596958174904943	13297188	13297386	13297565	13297763	2104	942	Alternative_ExonIntron	0.0258788	0.00500505	0.42424242424242425	0.3939393939393939	Cfg3	1.97632268695486
chr8	18597106	18597253	m6AIP_abcam_peak_8162	0.0	+	chr8	18597014	18607278	ENSMUST00000039412.14|Mcph1|ENSMUSG00000039842.15|protein_coding_Intron_2	0.0	+	0.017342166796570538	18597106	18597253	18603917	18604064	10264	17727	Constitutive_Intron	0.00279592	0	0.5034013605442177	0.3741496598639456	Cfg3	1.05037124902591
chr8	18620918	18621082	m6AIP_abcam_peak_8163	0.0	+	chr8	18607397	18622606	ENSMUST00000039412.14|Mcph1|ENSMUSG00000039842.15|protein_coding_Intron_3	0.0	+	0.8918403576829509	18620918	18621082	18612034	18612198	15209	17727	Constitutive_Intron	0.183201	0.312163	0.5	0.38414634146341464	Cfg3	0.93404698940671
chr8	18633125	18633235	m6AIP_abcam_peak_8165	0.0	+	chr8	18632643	18641564	ENSMUST00000039412.14|Mcph1|ENSMUSG00000039842.15|protein_coding_Intron_8	0.0	+	0.059746665172065914	18633125	18633235	18637202	18637312	8921	17727	Constitutive_Intron	0	0.00625455	0.5272727272727272	0.43636363636363634	Cfg3	1.59312963125607
chr8	18635482	18635623	m6AIP_abcam_peak_8166	0.0	+	chr8	18632643	18641564	ENSMUST00000039412.14|Mcph1|ENSMUSG00000039842.15|protein_coding_Intron_8	0.0	+	0.3240668086537384	18635482	18635623	18641270	18641411	8921	99179	Constitutive_Intron	0.141985	0.0957092	0.48226950354609927	0.3900709219858156	Cfg3	1.02628016248252
chr8	18672992	18673242	m6AIP_abcam_peak_8167	0.0	+	chr8	18671254	18688981	ENSMUST00000039412.14|Mcph1|ENSMUSG00000039842.15|protein_coding_Intron_11	0.0	+	0.10509392452191572	18672992	18673242	18676734	18676984	17727	2108	Constitutive_Intron	0.050912	0.04772	0.524	0.484	Cfg3	1.18011840537768
chr8	18760497	18760646	m6AIP_abcam_peak_8168	0.0	+	chr8	18689059	18788238	ENSMUST00000039412.14|Mcph1|ENSMUSG00000039842.15|protein_coding_Intron_12	0.0	+	0.7207977495235887	18760497	18760646	18744667	18744816	99179	2108	Constitutive_Intron	0.00149664	0.15645	0.42953020134228187	0.5100671140939598	Cfg3	0.688141489176416
chr8	22482941	22483191	m6AIP_SySy_peak_6582	0.0	+	chr8	22476925	22535018	ENSMUST00000067786.8|Slc20a2|ENSMUSG00000037656.9|protein_coding_Intron_1	0.0	+	0.10570981013202968	22482941	22483191	22530574	22530824	58093	2548	Alternative_ExonIntron	0.197884	0.0271931	0.424	0.464	Cfg2	1.55257972310832
chr8	22517705	22517804	m6AIP_abcam_peak_8177a	0.0	+	chr8	22476925	22535018	ENSMUST00000067786.8|Slc20a2|ENSMUSG00000037656.9|protein_coding_Intron_1	0.0	+	0.7027869106432789	22517705	22517804	22520360	22520459	58093	2550	Constitutive_Intron	0	0.00466667	0.5151515151515151	0.3939393939393939	Cfg3	0.23549294462126
chr8	22517805	22517930	m6AIP_abcam_peak_8177b	0.0	+	chr8	22476925	22535018	ENSMUST00000067786.8|Slc20a2|ENSMUSG00000037656.9|protein_coding_Intron_1	0.0	+	0.7046287848794175	22517805	22517930	22492664	22492789	58093	58093	Constitutive_Intron	0	0.029216	0.44	0.496	Cfg3	0.660421682908885
chr8	22632837	22633087	m6AIP_abcam_peak_8180	0.0	-	chr8	22631519	22637067	ENSMUST00000033938.6|Polb|ENSMUSG00000031536.6|protein_coding_Intron_11	0.0	-	0.7399062725306417	22632837	22633087	22635499	22635749	5548	710	Constitutive_Intron	0	0.06802	0.408	0.512	Cfg3	-0.13097976202312
chr8	22900339	22900518	m6AIP_abcam_peak_8184	0.0	+	chr8	22862801	22903107	ENSMUST00000238975.1|Kat6a|ENSMUSG00000031540.14|protein_coding_Intron_2	0.0	+	0.9344018260308639	22900339	22900518	22877200	22877379	40306	717	Constitutive_Intron	0.109067	0.0813184	0.4245810055865922	0.4748603351955307	Cfg3	1.62282380372796
chr8	22932086	22932239	m6AIP_abcam_peak_8185	0.0	+	chr8	22930378	22932114	ENSMUST00000238975.1|Kat6a|ENSMUSG00000031540.14|protein_coding_Intron_15	0.0	+	0.9930875576036866	22932086	22932114	22931987	22932015	1736	2765	Constitutive_Intron	0.753214	0.205	0.21428571428571427	0.2857142857142857	Cfg3	0.213635665746027
chr8	25602801	25602953	m6AIP_abcam_peak_8195	0.0	+	chr8	25602736	25640576	ENSMUST00000142395.7|Nsd3|ENSMUSG00000054823.16|protein_coding_Intron_1	0.0	+	0.004334038054968288	25602801	25602953	25605920	25606072	37840	3527	Constitutive_Intron	0.441803	0.174316	0.5723684210526315	0.25	Cfg3	1.50830354621521
chr8	25603088	25603318	m6AIP_abcam_peak_8196	0.0	+	chr8	25602736	25640576	ENSMUST00000142395.7|Nsd3|ENSMUSG00000054823.16|protein_coding_Intron_1	0.0	+	0.011575052854122622	25603088	25603318	25604730	25604960	37840	427	Constitutive_Intron	0.218817	0.175387	0.4391304347826087	0.25217391304347825	Cfg3	1.41605774628293
chr8	25603418	25603510	m6AIP_abcam_peak_8197a	0.0	+	chr8	25602736	25640576	ENSMUST00000142395.7|Nsd3|ENSMUSG00000054823.16|protein_coding_Intron_1	0.0	+	0.01910676532769556	25603418	25603510	25638207	25638299	37840	2773	Constitutive_Intron	0.931511	0.000293478	0.41304347826086957	0.4891304347826087	Cfg3	1.10512770419335
chr8	25603511	25603594	m6AIP_abcam_peak_8197b	0.0	+	chr8	25602736	25640576	ENSMUST00000142395.7|Nsd3|ENSMUSG00000054823.16|protein_coding_Intron_1	0.0	+	0.021881606765327695	25603511	25603594	25634059	25634142	37840	7177	Constitutive_Intron	0.940651	0	0.4578313253012048	0.4939759036144578	Cfg3	1.39553180689685
chr8	25825829	25825930	m6AIP_abcam_peak_8201	0.0	-	chr8	25823306	25827173	ENSMUST00000068892.14|Ash2l|ENSMUSG00000031575.18|protein_coding_Intron_10	0.0	-	0.3447116627876907	25825829	25825930	25824109	25824210	3867	2976	Constitutive_Intron	0.222277	0.008	0.5742574257425742	0.45544554455445546	Cfg3	1.39337960236744
chr8	31160710	31160875	m6AIP_abcam_peak_8210	0.0	-	chr8	31160577	31160758	ENSMUST00000033983.5|Mak16|ENSMUSG00000031578.5|protein_coding_Intron_9	0.0	-	0.2099447513812155	31160710	31160758	31160594	31160642	181	84	Constitutive_Intron	0.105125	0.00195833	0.5416666666666666	0.5625	Cfg3	0.856397947925595
chr8	33770955	33771059	m6AIP_abcam_peak_8214	0.0	+	chr8	33762103	33775943	ENSMUST00000171010.7|Gtf2e2|ENSMUSG00000031585.13|protein_coding_Intron_6	0.0	+	0.6407514450867052	33770955	33771059	33765885	33765989	13840	3319	Constitutive_Intron	0.0312981	0.420673	0.49038461538461536	0.3269230769230769	Cfg3	0.647783300609362
chr8	33804346	33804477	m6AIP_SySy_peak_6610	0.0	-	chr8	33804182	33806716	ENSMUST00000033995.13|Rbpms|ENSMUSG00000031586.17|protein_coding_Intron_6	0.0	-	0.9250197316495659	33804346	33804477	33804300	33804431	2534	1284	Constitutive_Intron	0.549679	0.42042	0.4961832061068702	0.5190839694656488	Cfg2	0.813719542367824
chr8	33806531	33806632	m6AIP_abcam_peak_8215	0.0	-	chr8	33804182	33806716	ENSMUST00000033995.13|Rbpms|ENSMUSG00000031586.17|protein_coding_Intron_6	0.0	-	0.05445935280189429	33806531	33806632	33806213	33806314	2534	27453	Constitutive_Intron	0.697366	0.00610891	0.5841584158415841	0.5148514851485149	Cfg3	-0.29757087214554
chr8	33909233	33909386	m6AIP_abcam_peak_8216	0.0	-	chr8	33866404	33929475	ENSMUST00000033995.13|Rbpms|ENSMUSG00000031586.17|protein_coding_Intron_1	0.0	-	0.31965562619904553	33909233	33909386	33903009	33903162	63071	1284	Constitutive_Intron	0.00465359	0.00139216	0.48366013071895425	0.5228758169934641	Cfg3	1.20363597586873
chr8	36583210	36583363	m6AIP_SySy_peak_6618	0.0	-	chr8	36582877	36583540	ENSMUST00000163663.2|Dlc1|ENSMUSG00000031523.16|protein_coding_Intron_9	0.0	-	0.3212669683257918	36583210	36583363	36583130	36583283	663	13362	Constitutive_Intron	0.000503268	0.00173856	0.48366013071895425	0.46405228758169936	Cfg2	2.28514878797276
chr8	40500862	40500994	m6AIP_SySy_peak_6620	0.0	-	chr8	40500913	40507454	ENSMUST00000149992.1|Cnot7|ENSMUSG00000031601.16|protein_coding_Intron_2	0.0	-	0.9983182999541355	40500913	40500994	40506654	40506735	6541	1312	Alternative_ExonIntron	0.216827	0.00214815	0.38271604938271603	0.3333333333333333	Cfg2	1.31596233503938
chr8	43131096	43131177	m6AIP_SySy_peak_6625a	0.0	-	chr8	43130688	43136275	ENSMUST00000059692.3|Triml1|ENSMUSG00000031651.5|protein_coding_Intron_5	0.0	-	0.9198138535886881	43131096	43131177	43131693	43131774	5587	228	Alternative_ExonIntron	0	0	0.5185185185185185	0.35802469135802467	Cfg1	2.00307565148526
chr8	43131178	43131318	m6AIP_SySy_peak_6625b	0.0	-	chr8	43130688	43136275	ENSMUST00000059692.3|Triml1|ENSMUSG00000031651.5|protein_coding_Intron_5	0.0	-	0.9056738858063361	43131178	43131318	43132859	43132999	5587	2007	Alternative_ExonIntron	0	0	0.4928571428571429	0.34285714285714286	Cfg1	1.82842710791325
chr8	43131319	43131497	m6AIP_SySy_peak_6625c	0.0	-	chr8	43130688	43136275	ENSMUST00000059692.3|Triml1|ENSMUSG00000031651.5|protein_coding_Intron_5	0.0	-	0.8684446035439413	43131319	43131497	43132093	43132271	5587	2007	Alternative_ExonIntron	0	0	0.48314606741573035	0.4157303370786517	Cfg1	1.20728691350407
chr8	43182291	43182541	m6AIP_abcam_peak_8233	0.0	+	chr8	43182357	43183121	ENSMUST00000210136.1|Triml2|ENSMUSG00000091490.3|protein_coding_Intron_2	0.0	+	0.07722513089005235	43182357	43182541	43182813	43182997	764	764	Constitutive_Intron	0.0597778	0.0529511	0.5108695652173914	0.45108695652173914	Cfg3	1.81831194925081
chr8	43306700	43306842	m6AIP_SySy_peak_6632	0.0	-	chr8	43304559	43306840	ENSMUST00000211248.1|Zfp42|ENSMUSG00000051176.6|protein_coding_Intron_1	0.0	-	0.042525208241999124	43306700	43306840	43305179	43305319	2281	2281	Constitutive_Intron	0.0644	0.0453286	0.40714285714285714	0.3142857142857143	Cfg2	0.229273465273731
chr8	46482737	46482965	m6AIP_SySy_peak_6644	0.0	+	chr8	46471230	46492799	ENSMUST00000034046.12|Acsl1|ENSMUSG00000018796.13|protein_coding_Intron_1	0.0	+	0.5366034586675321	46482737	46482965	46482312	46482540	21569	460	Constitutive_Intron	0.0409254	0.00232895	0.4956140350877193	0.5877192982456141	Cfg2	3.0570300399403
chr8	46577369	46577551	m6AIP_SySy_peak_6646	0.0	-	chr8	46576721	46578018	ENSMUST00000211400.1|Primpol|ENSMUSG00000038225.15|protein_coding_Intron_14	0.0	-	0.4340786430223593	46577369	46577551	46577801	46577983	1297	2538	Constitutive_Intron	0.0525385	0.0663956	0.47802197802197804	0.35714285714285715	Cfg2	2.37457749950854
chr8	46616742	46616889	m6AIP_SySy_peak_6648	0.0	-	chr8	46612446	46617133	ENSMUST00000211400.1|Primpol|ENSMUSG00000038225.15|protein_coding_Intron_1	0.0	-	0.06763388094730105	46616742	46616889	46612524	46612671	4687	1744	Constitutive_Intron	0.0561769	0.00127211	0.43537414965986393	0.43537414965986393	Cfg2	2.27091298906238
chr8	47288568	47288699	m6AIP_SySy_peak_6650	0.0	-	chr8	47203273	47412947	ENSMUST00000211882.1|Stox2|ENSMUSG00000038143.16|protein_coding_Intron_2	0.0	-	0.592901361160659	47288568	47288699	47361351	47361482	209674	9016	Alternative_ExonIntron	0.567107	0.0516947	0.7099236641221374	0.4961832061068702	Cfg2	4.22908199548896
chr8	47504368	47504564	m6AIP_SySy_peak_6651	0.0	-	chr8	47504003	47505333	ENSMUST00000039061.14|Trappc11|ENSMUSG00000038102.15|protein_coding_Intron_21	0.0	-	0.6323308270676692	47504368	47504564	47504597	47504793	1330	91	Alternative_ExonIntron	0.335403	0.162536	0.5408163265306123	0.5510204081632653	Cfg2	4.33963492662375
chr8	48126736	48126836	m6AIP_abcam_peak_8251	0.0	+	chr8	48112103	48137257	ENSMUST00000170263.8|Dctd|ENSMUSG00000031562.15|protein_coding_Intron_3	0.0	+	0.5830086666136599	48126736	48126836	48128816	48128916	25154	177	Constitutive_Intron	0.00444	0.00421	0.54	0.43	Cfg3	0.415740130560935
chr8	48137940	48138041	m6AIP_SySy_peak_6654	0.0	+	chr8	48137374	48138781	ENSMUST00000170263.8|Dctd|ENSMUSG00000031562.15|protein_coding_Intron_4	0.0	+	0.44562899786780386	48137940	48138041	48137871	48137972	1407	1464	Constitutive_Intron	0.701782	0.277901	0.38613861386138615	0.4158415841584158	Cfg2	0.267125129689557
chr8	56535925	56536084	m6AIP_abcam_peak_8254	0.0	-	chr8	56532900	56538610	ENSMUST00000040330.14|Cep44|ENSMUSG00000038215.15|protein_coding_Intron_8	0.0	-	0.4502626970227671	56535925	56536084	56536012	56536171	5710	963	Constitutive_Intron	0.0233774	0.0162201	0.4591194968553459	0.44025157232704404	Cfg3	0.685210231713609
chr8	57490058	57490308	m6AIP_SySy_peak_6657	0.0	+	chr8	57488193	57490339	ENSMUST00000180690.1|2500002B13Rik|ENSMUSG00000096917.2|lncRNA_Intron_1	0.0	+	0.9273066169617894	57490058	57490308	57490022	57490272	2146	16060	Constitutive_Intron	0.09812	0.132416	0.476	0.46	Cfg2	3.64775011652766
chr8	60923756	60923959	m6AIP_abcam_peak_8259	0.0	-	chr8	60923188	60927231	ENSMUST00000004430.13|Clcn3|ENSMUSG00000004319.15|protein_coding_Intron_10	0.0	-	0.8238931486519911	60923756	60923959	60927020	60927223	4043	1064	Alternative_ExonIntron	0.0070936	0.00938424	0.5221674876847291	0.35960591133004927	Cfg3	0.19826657197305
chr8	60965455	60965561	m6AIP_abcam_peak_8261	0.0	-	chr8	60941414	60975731	ENSMUST00000004430.13|Clcn3|ENSMUSG00000004319.15|protein_coding_Intron_2	0.0	-	0.2983069615642393	60965455	60965561	60961623	60961729	34317	2609	Constitutive_Intron	0.0094717	0.0112547	0.49056603773584906	0.29245283018867924	Cfg3	0.947809663898151
chr8	69764625	69764772	m6AIP_SySy_peak_6672a	0.0	-	chr8	69744587	69766641	ENSMUST00000149782.7|Gm20422|ENSMUSG00000092544.8|protein_coding_Intron_4	0.0	-	0.08778452888364918	69764625	69764772	69756637	69756784	22054	22054	Alternative_ExonIntron	0.342952	0.0665714	0.4965986394557823	0.4965986394557823	Cfg2	1.36136230993812
chr8	69764773	69764967	m6AIP_SySy_peak_6672b	0.0	-	chr8	69744587	69766641	ENSMUST00000149782.7|Gm20422|ENSMUSG00000092544.8|protein_coding_Intron_4	0.0	-	0.08157250385417614	69764773	69764967	69760179	69760373	22054	1191	Alternative_ExonIntron	0.203546	0.109072	0.422680412371134	0.4175257731958763	Cfg2	1.88302271392358
chr8	69765349	69765519	m6AIP_SySy_peak_6673	0.0	-	chr8	69744587	69766641	ENSMUST00000149782.7|Gm20422|ENSMUSG00000092544.8|protein_coding_Intron_4	0.0	-	0.055636165774916146	69765349	69765519	69755066	69755236	22054	1427	Alternative_ExonIntron	0.337447	0	0.38823529411764707	0.48823529411764705	Cfg2	1.81697795846812
chr8	69765922	69766172	m6AIP_SySy_peak_6674	0.0	-	chr8	69744587	69766641	ENSMUST00000149782.7|Gm20422|ENSMUSG00000092544.8|protein_coding_Intron_4	0.0	-	0.0269338895438469	69765922	69766172	69746726	69746976	22054	5542	Alternative_ExonIntron	0.328956	0	0.384	0.464	Cfg1	2.1051080791241
chr8	69766414	69766535	m6AIP_SySy_peak_6675a	0.0	-	chr8	69744587	69766641	ENSMUST00000149782.7|Gm20422|ENSMUSG00000092544.8|protein_coding_Intron_4	0.0	-	0.006620114264985988	69766414	69766535	69759872	69759993	22054	5542	Alternative_ExonIntron	0.601298	0.0350744	0.4462809917355372	0.5371900826446281	Cfg2	1.27863103788244
chr8	69766536	69766642	m6AIP_SySy_peak_6675b	0.0	-	chr8	69744587	69766641	ENSMUST00000149782.7|Gm20422|ENSMUSG00000092544.8|protein_coding_Intron_4	0.0	-	0.002901967896980162	69766536	69766641	69749309	69749414	22054	1191	Alternative_ExonIntron	0.544705	0.042181	0.42857142857142855	0.21904761904761905	Cfg1	2.33781727457984
chr8	69901795	69901895	m6AIP_abcam_peak_8280	0.0	-	chr8	69901732	69901880	ENSMUST00000110167.4|Ndufa13|ENSMUSG00000036199.9|protein_coding_Intron_1	0.0	-	0.16216216216216217	69901795	69901880	69901736	69901821	148	93	Constitutive_Intron	0.00127059	0.000611765	0.5294117647058824	0.5764705882352941	Cfg3	2.25923420679818
chr8	69955142	69955302	m6AIP_abcam_peak_8283	0.0	-	chr8	69950754	69995942	ENSMUST00000065169.11|Gatad2a|ENSMUSG00000036180.15|protein_coding_Intron_1	0.0	-	0.9005709480393025	69955142	69955302	69978315	69978475	45188	17700	Constitutive_Intron	0.0027375	0.246281	0.54375	0.3875	Cfg3	1.11954135107819
chr8	70060628	70060729	m6AIP_abcam_peak_8284a	0.0	+	chr8	70060659	70064836	ENSMUST00000011450.7|Sugp1|ENSMUSG00000011306.7|protein_coding_Intron_7	0.0	+	0.01843428297821403	70060659	70060729	70063858	70063928	4177	682	Constitutive_Intron	0.1702	0.0414857	0.5857142857142857	0.5142857142857142	Cfg3	0.421749947391996
chr8	70060730	70060803	m6AIP_abcam_peak_8284b	0.0	+	chr8	70060659	70064836	ENSMUST00000011450.7|Sugp1|ENSMUSG00000011306.7|protein_coding_Intron_7	0.0	+	0.02944697151065358	70060730	70060803	70063557	70063630	4177	4177	Constitutive_Intron	0.0275122	0	0.6027397260273972	0.5068493150684932	Cfg3	0.996120059888517
chr8	70513481	70513595	m6AIP_SySy_peak_6694a	0.0	-	chr8	70509634	70515394	ENSMUST00000121623.7|Kxd1|ENSMUSG00000055553.16|protein_coding_Intron_4	0.0	-	0.3121527777777777	70513481	70513595	70512349	70512463	5760	767	Alternative_ExonIntron	0.0313158	0.0431034	0.45614035087719296	0.543859649122807	Cfg2	1.84007198302202
chr8	70513596	70513692	m6AIP_SySy_peak_6694b	0.0	-	chr8	70509634	70515394	ENSMUST00000121623.7|Kxd1|ENSMUSG00000055553.16|protein_coding_Intron_4	0.0	-	0.30694444444444446	70513596	70513692	70511427	70511523	5760	1419	Alternative_ExonIntron	0.00305208	0.0305417	0.6145833333333334	0.46875	Cfg2	1.7630732196751
chr8	70604432	70604577	m6AIP_abcam_peak_8292	0.0	-	chr8	70602646	70608124	ENSMUST00000049908.10|Ssbp4|ENSMUSG00000070003.7|protein_coding_Intron_1	0.0	-	0.664841182913472	70604432	70604577	70604791	70604936	5478	5478	Constitutive_Intron	0.00697241	0.00344828	0.5310344827586206	0.6413793103448275	Cfg3	0.80282186116308
chr8	70771627	70771769	m6AIP_abcam_peak_8296	0.0	-	chr8	70771374	70771832	ENSMUST00000034296.14|Pik3r2|ENSMUSG00000031834.15|protein_coding_Intron_6	0.0	-	0.2379912663755459	70771627	70771769	70771603	70771745	458	126	Constitutive_Intron	0.00412676	0.00401408	0.5	0.5422535211267606	Cfg3	0.620852243459924
chr8	70909877	70909988	m6AIP_abcam_peak_8300	0.0	+	chr8	70906127	70910944	ENSMUST00000019405.3|Map1s|ENSMUSG00000019261.3|protein_coding_Intron_1	0.0	+	0.7940626946232094	70909877	70909988	70908212	70908323	4817	4817	Constitutive_Intron	0	0	0.4864864864864865	0.40540540540540543	Cfg3	1.82991736999008
chr8	71258571	71258757	m6AIP_SySy_peak_6706	0.0	-	chr8	71257425	71263051	ENSMUST00000035960.12|Haus8|ENSMUSG00000035439.13|protein_coding_Intron_3	0.0	-	0.7840383931745467	71258571	71258757	71257662	71257848	5626	338	Constitutive_Intron	0	0	0.2956989247311828	0.4838709677419355	Cfg2	3.65099124941423
chr8	71259533	71259622	m6AIP_SySy_peak_6707a	0.0	-	chr8	71257425	71263051	ENSMUST00000035960.12|Haus8|ENSMUSG00000035439.13|protein_coding_Intron_3	0.0	-	0.6153572698186989	71259533	71259622	71261228	71261317	5626	744	Constitutive_Intron	0	0.0585955	0.449438202247191	0.5842696629213483	Cfg1	2.99319849312221
chr8	71259623	71259726	m6AIP_SySy_peak_6707b	0.0	-	chr8	71257425	71263051	ENSMUST00000035960.12|Haus8|ENSMUSG00000035439.13|protein_coding_Intron_3	0.0	-	0.6066477070742979	71259623	71259726	71261591	71261694	5626	295	Constitutive_Intron	0	0.015	0.39805825242718446	0.5048543689320388	Cfg1	4.0083696057817
chr8	71259727	71259874	m6AIP_SySy_peak_6707c	0.0	-	chr8	71257425	71263051	ENSMUST00000035960.12|Haus8|ENSMUSG00000035439.13|protein_coding_Intron_3	0.0	-	0.5748311411304656	71259727	71259874	71262693	71262840	5626	5626	Constitutive_Intron	0	0.119741	0.46938775510204084	0.4489795918367347	Cfg2	2.36374475635797
